=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.06.24 16:14:27 =~=~=~=~=~=~=~=~=~=~=~=
Millis, Current, Temp., Voltage,  NDBY, NONE
41281, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
41291, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
41302, -0.39, 25.00, 17.36, -0.06, STANDBY, NONE
41312, -0.39, 25.00, 17.34, -0.09, STANDBY, NONE
41322, 0.00, 25.00, 17.36, -0.03, STANDBY, NONE
41332, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
41342, 0.00, 25.00, 17.34, -0.06, STANDBY, NONE
41352, 0.39, 25.00, 17.39, -0.09, STANDBY, NONE
41362, 0.00, 25.00, 17.39, -0.12, STANDBY, NONE
41372, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
41382, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
41392, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
41402, 0.00, 25.00, 17.34, -0.06, STANDBY, NONE
41412, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
41422, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
41432, 0.00, 25.00, 17.34, -0.06, STANDBY, NONE
41442, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
41452, 0.00, 25.00, 17.36, -0.12, STANDBY, NONE
41462, 0.00, 25.00, 17.39, -0.09, STANDBY, NONE
41472, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
41482, 0.00, 25.00, 17.39, -0.09, STANDBY, NONE
41492, 0.39, 25.00, 17.39, -0.12, STANDBY, NONE
41502, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
41512, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
41522, -0.39, 25.00, 17.36, -0.06, STANDBY, NONE
41532, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
41542, -0.39, 25.00, 17.39, -0.09, STANDBY, NONE
41552, 0.39, 25.00, 17.36, -0.06, STANDBY, NONE
41562, 0.00, 25.00, 17.39, -0.09, STANDBY, NONE
41572, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
41582, 0.00, 25.00, 17.39, -0.09, STANDBY, NONE
41592, 0.00, 25.00, 17.34, -0.09, STANDBY, NONE
41602, 0.00, 25.00, 17.36, -0.16, STANDBY, NONE
41612, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
41622, 0.00, 25.00, 17.39, -0.09, STANDBY, NONE
41632, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
41643, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
41653, -0.39, 25.00, 17.34, -0.06, STANDBY, NONE
41663, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
41673, -0.39, 25.00, 17.36, -0.09, STANDBY, NONE
41683, 0.00, 24.00, 17.36, -0.06, STANDBY, NONE
41693, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
41703, 0.00, 24.00, 17.36, -0.06, STANDBY, NONE
41713, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
41723, -0.39, 24.00, 17.36, -0.06, STANDBY, NONE
41733, 0.00, 25.00, 17.34, -0.09, STANDBY, NONE
41743, 0.00, 25.00, 17.39, -0.06, STANDBY, NONE
41753, 0.00, 25.00, 17.39, -0.06, STANDBY, NONE
41763, 0.00, 25.00, 17.34, -0.09, STANDBY, NONE
41773, 0.00, 25.00, 17.34, -0.06, STANDBY, NONE
41783, 0.00, 25.00, 17.39, -0.06, STANDBY, NONE
41793, 0.00, 25.00, 17.34, -0.09, STANDBY, NONE
41803, 0.00, 24.00, 17.39, -0.09, STANDBY, NONE
41814, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
41824, 0.00, 24.00, 17.34, -0.06, STANDBY, NONE
41834, 0.39, 25.00, 17.31, -0.09, STANDBY, NONE
41844, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
41854, -0.39, 25.00, 17.34, -0.06, STANDBY, NONE
41864, 0.00, 24.00, 17.31, -0.06, STANDBY, NONE
41874, 0.00, 25.00, 17.39, -0.06, STANDBY, NONE
41884, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
41894, 0.00, 24.00, 17.31, -0.06, STANDBY, NONE
41904, 0.00, 24.00, 17.36, -0.03, STANDBY, NONE
41914, 0.00, 25.00, 17.39, -0.09, STANDBY, NONE
41924, -0.39, 24.00, 17.34, -0.09, STANDBY, NONE
41934, -0.39, 25.00, 17.39, -0.06, STANDBY, NONE
41944, 0.00, 25.00, 17.34, -0.09, STANDBY, NONE
41954, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
41964, 0.00, 24.00, 17.36, -0.09, STANDBY, NONE
41974, 0.00, 24.00, 17.36, -0.06, STANDBY, NONE
41984, -0.39, 25.00, 17.39, -0.06, STANDBY, NONE
41994, 0.00, 24.00, 17.36, -0.09, STANDBY, NONE
42004, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
42014, 0.00, 25.00, 17.39, -0.06, STANDBY, NONE
42024, 0.00, 24.00, 17.36, -0.09, STANDBY, NONE
42034, -0.39, 24.00, 17.34, -0.12, STANDBY, NONE
42044, 0.00, 24.00, 17.36, -0.06, STANDBY, NONE
42054, 0.00, 24.00, 17.36, -0.06, STANDBY, NONE
42064, -0.39, 24.00, 17.39, -0.03, STANDBY, NONE
42074, -0.39, 25.00, 17.36, -0.12, STANDBY, NONE
42084, 0.00, 25.00, 17.39, -0.09, STANDBY, NONE
42094, -0.39, 25.00, 17.36, -0.09, STANDBY, NONE
42104, 0.39, 25.00, 17.36, -0.06, STANDBY, NONE
42114, 0.00, 25.00, 17.39, -0.06, STANDBY, NONE
42124, -0.39, 24.00, 17.36, -0.09, STANDBY, NONE
42134, 0.00, 24.00, 17.36, -0.09, STANDBY, NONE
42144, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
42155, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
42165, 0.00, 24.00, 17.34, -0.06, STANDBY, NONE
42175, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
42185, 0.00, 24.00, 17.34, -0.06, STANDBY, NONE
42195, 0.00, 25.00, 17.42, -0.03, STANDBY, NONE
42205, 0.00, 24.00, 17.39, -0.09, STANDBY, NONE
42215, 0.00, 25.00, 17.34, -0.09, STANDBY, NONE
42225, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
42235, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
42245, 0.00, 25.00, 17.39, -0.09, STANDBY, NONE
42255, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
42265, 0.00, 24.00, 17.36, -0.09, STANDBY, NONE
42275, -0.39, 25.00, 17.36, -0.06, STANDBY, NONE
42285, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
42295, 0.00, 24.00, 17.36, -0.09, STANDBY, NONE
42305, 0.00, 25.00, 17.34, -0.06, STANDBY, NONE
42315, 0.00, 24.00, 17.36, -0.12, STANDBY, NONE
42326, -0.39, 24.00, 17.34, -0.09, STANDBY, NONE
42336, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
42346, 0.00, 24.00, 17.36, -0.06, STANDBY, NONE
42356, 0.00, 24.00, 17.36, -0.06, STANDBY, NONE
42366, 0.00, 25.00, 17.39, -0.09, STANDBY, NONE
42376, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
42386, 0.00, 25.00, 17.36, -0.03, STANDBY, NONE
42396, 0.00, 25.00, 17.36, -0.12, STANDBY, NONE
42406, 0.00, 24.00, 17.36, -0.06, STANDBY, NONE
42416, 0.00, 25.00, 17.39, -0.09, STANDBY, NONE
42426, 0.39, 24.00, 17.34, -0.06, STANDBY, NONE
42436, 0.00, 24.00, 17.34, -0.03, STANDBY, NONE
42446, 0.00, 24.00, 17.31, -0.09, STANDBY, NONE
42456, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
42466, 0.00, 25.00, 17.39, -0.09, STANDBY, NONE
42476, 0.00, 24.00, 17.34, -0.09, STANDBY, NONE
42486, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
42496, -0.39, 25.00, 17.36, -0.09, STANDBY, NONE
42506, 0.00, 24.00, 17.34, -0.09, STANDBY, NONE
42516, 0.00, 24.00, 17.36, -0.06, STANDBY, NONE
42526, 0.00, 25.00, 17.34, -0.06, STANDBY, NONE
42536, -0.39, 24.00, 17.34, -0.09, STANDBY, NONE
42546, 0.00, 25.00, 17.34, -0.06, STANDBY, NONE
42556, 0.00, 25.00, 17.39, -0.09, STANDBY, NONE
42566, 0.00, 24.00, 17.36, -0.09, STANDBY, NONE
42576, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
42586, 0.00, 24.00, 17.34, -0.09, STANDBY, NONE
42596, 0.00, 25.00, 17.34, -0.09, STANDBY, NONE
42606, 0.00, 24.00, 17.34, -0.09, STANDBY, NONE
42616, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
42626, 0.00, 25.00, 17.39, -0.06, STANDBY, NONE
42636, 0.00, 25.00, 17.34, -0.09, STANDBY, NONE
42646, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
42656, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
42667, 0.00, 24.00, 17.36, -0.03, STANDBY, NONE
42677, 0.00, 25.00, 17.36, -0.12, STANDBY, NONE
42687, 0.00, 24.00, 17.39, -0.09, STANDBY, NONE
42697, 0.00, 25.00, 17.39, -0.06, STANDBY, NONE
42707, 0.00, 24.00, 17.39, -0.09, STANDBY, NONE
42717, -0.39, 25.00, 17.36, -0.09, STANDBY, NONE
42727, 0.00, 24.00, 17.31, -0.09, STANDBY, NONE
42737, -0.39, 24.00, 17.34, -0.09, STANDBY, NONE
42747, 0.00, 24.00, 17.36, -0.06, STANDBY, NONE
42757, 0.00, 25.00, 17.39, -0.06, STANDBY, NONE
42767, 0.00, 25.00, 17.34, -0.09, STANDBY, NONE
42777, 0.00, 25.00, 17.34, -0.06, STANDBY, NONE
42787, 0.39, 24.00, 17.34, -0.09, STANDBY, NONE
42797, 0.00, 25.00, 17.39, -0.09, STANDBY, NONE
42807, -0.39, 25.00, 17.36, -0.09, STANDBY, NONE
42817, -0.39, 25.00, 17.39, -0.06, STANDBY, NONE
42827, 0.00, 25.00, 17.34, -0.12, STANDBY, NONE
42838, -0.39, 25.00, 17.34, -0.09, STANDBY, NONE
42848, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
42858, 0.00, 25.00, 17.34, -0.06, STANDBY, NONE
42868, 0.00, 25.00, 17.39, -0.09, STANDBY, NONE
42878, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
42888, 0.00, 25.00, 17.36, -0.12, STANDBY, NONE
42898, -0.39, 25.00, 17.36, -0.06, STANDBY, NONE
42908, 0.00, 24.00, 17.34, -0.09, STANDBY, NONE
42918, 0.00, 24.00, 17.34, -0.09, STANDBY, NONE
42928, -0.39, 24.00, 17.39, -0.09, STANDBY, NONE
42938, 0.00, 25.00, 17.34, -0.09, STANDBY, NONE
42948, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
42958, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
42968, -0.39, 25.00, 17.36, -0.12, STANDBY, NONE
42978, -0.39, 24.00, 17.34, -0.09, STANDBY, NONE
42988, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
42998, -0.39, 24.00, 17.34, -0.03, STANDBY, NONE
43008, 0.00, 24.00, 17.36, -0.09, STANDBY, NONE
43018, -0.39, 25.00, 17.36, -0.09, STANDBY, NONE
43028, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
43038, 0.00, 25.00, 17.39, -0.09, STANDBY, NONE
43048, 0.00, 25.00, 17.34, -0.09, STANDBY, NONE
43058, -0.39, 24.00, 17.36, -0.12, STANDBY, NONE
43068, 0.00, 24.00, 17.36, -0.06, STANDBY, NONE
43078, -0.39, 24.00, 17.36, -0.09, STANDBY, NONE
43088, 0.00, 24.00, 17.36, -0.06, STANDBY, NONE
43098, -0.39, 24.00, 17.34, -0.09, STANDBY, NONE
43108, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
43118, 0.00, 24.00, 17.36, -0.06, STANDBY, NONE
43128, -0.39, 25.00, 17.34, -0.12, STANDBY, NONE
43138, 0.00, 24.00, 17.36, -0.09, STANDBY, NONE
43148, 0.00, 24.00, 17.34, -0.12, STANDBY, NONE
43158, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
43168, 0.00, 25.00, 17.39, -0.06, STANDBY, NONE
43179, -0.39, 25.00, 17.36, -0.06, STANDBY, NONE
43189, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
43199, 0.00, 25.00, 17.34, -0.09, STANDBY, NONE
43209, 0.39, 25.00, 17.36, -0.09, STANDBY, NONE
43219, 0.00, 24.00, 17.34, -0.06, STANDBY, NONE
43229, 0.00, 25.00, 17.31, -0.06, STANDBY, NONE
43239, 0.39, 24.00, 17.36, -0.09, STANDBY, NONE
43249, 0.00, 25.00, 17.34, -0.12, STANDBY, NONE
43259, 0.00, 25.00, 17.39, -0.06, STANDBY, NONE
43269, 0.39, 25.00, 17.36, -0.09, STANDBY, NONE
43279, 0.00, 24.00, 17.34, -0.09, STANDBY, NONE
43289, 0.00, 24.00, 17.31, -0.06, STANDBY, NONE
43299, 0.00, 25.00, 17.34, -0.09, STANDBY, NONE
43309, 0.00, 25.00, 17.34, -0.09, STANDBY, NONE
43319, 0.00, 25.00, 17.34, -0.06, STANDBY, NONE
43329, 0.00, 24.00, 17.31, -0.06, STANDBY, NONE
43339, 0.00, 25.00, 17.31, -0.06, STANDBY, NONE
43350, -0.39, 25.00, 17.36, -0.06, STANDBY, NONE
43360, 0.00, 25.00, 17.34, -0.09, STANDBY, NONE
43370, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
43380, 0.00, 24.00, 17.36, -0.09, STANDBY, NONE
43390, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
43400, 0.00, 24.00, 17.36, -0.09, STANDBY, NONE
43410, 0.00, 25.00, 17.31, -0.12, STANDBY, NONE
43420, 0.00, 24.00, 17.34, -0.09, STANDBY, NONE
43430, 0.00, 25.00, 17.34, -0.09, STANDBY, NONE
43440, 0.00, 25.00, 17.39, -0.09, STANDBY, NONE
43450, -0.39, 25.00, 17.39, -0.09, STANDBY, NONE
43460, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
43470, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
43480, -0.39, 24.00, 17.36, -0.09, STANDBY, NONE
43490, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
43500, 0.00, 25.00, 17.34, -0.09, STANDBY, NONE
43510, 0.00, 25.00, 17.34, -0.09, STANDBY, NONE
43520, 0.00, 25.00, 17.34, -0.06, STANDBY, NONE
43530, 0.00, 25.00, 17.34, -0.09, STANDBY, NONE
43540, -0.39, 24.00, 17.29, -0.06, STANDBY, NONE
43550, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
43560, -0.39, 24.00, 17.34, -0.09, STANDBY, NONE
43570, 0.00, 24.00, 17.31, -0.09, STANDBY, NONE
43580, 0.00, 24.00, 17.34, -0.09, STANDBY, NONE
43590, 0.00, 24.00, 17.34, -0.12, STANDBY, NONE
43600, -0.39, 25.00, 17.36, -0.09, STANDBY, NONE
43610, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
43620, 0.00, 24.00, 17.36, -0.09, STANDBY, NONE
43630, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
43640, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
43650, 0.00, 24.00, 17.36, -0.09, STANDBY, NONE
43660, 0.00, 25.00, 17.39, -0.12, STANDBY, NONE
43670, 0.00, 25.00, 17.34, -0.09, STANDBY, NONE
43680, 0.00, 25.00, 17.34, -0.06, STANDBY, NONE
43691, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
43701, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
43711, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
43721, 0.39, 25.00, 17.36, -0.06, STANDBY, NONE
43731, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
43741, -0.39, 25.00, 17.36, -0.12, STANDBY, NONE
43751, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
43761, 0.00, 25.00, 17.34, -0.06, STANDBY, NONE
43771, -0.39, 25.00, 17.36, -0.09, STANDBY, NONE
43781, -0.39, 25.00, 17.36, -0.06, STANDBY, NONE
43791, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
43801, -0.39, 25.00, 17.36, -0.09, STANDBY, NONE
43811, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
43821, 0.00, 24.00, 17.34, -0.09, STANDBY, NONE
43831, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
43841, 0.00, 25.00, 17.34, -0.09, STANDBY, NONE
43851, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
43862, -0.39, 25.00, 17.36, -0.06, STANDBY, NONE
43872, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
43882, 0.00, 25.00, 17.39, -0.09, STANDBY, NONE
43892, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
43902, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
43912, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
43922, -0.39, 25.00, 17.36, -0.03, STANDBY, NONE
43932, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
43942, 0.00, 25.00, 17.39, -0.09, STANDBY, NONE
43952, -0.39, 25.00, 17.36, -0.09, STANDBY, NONE
43962, 0.00, 25.00, 17.34, -0.09, STANDBY, NONE
43972, -0.39, 25.00, 17.36, -0.09, STANDBY, NONE
43982, 0.00, 25.00, 17.34, -0.09, STANDBY, NONE
43992, -0.39, 25.00, 17.34, -0.12, STANDBY, NONE
44002, 0.00, 25.00, 17.39, -0.06, STANDBY, NONE
44012, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
44022, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
44032, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
44042, 0.00, 25.00, 17.39, -0.06, STANDBY, NONE
44052, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
44062, 0.00, 25.00, 17.39, -0.06, STANDBY, NONE
44072, -0.39, 25.00, 17.34, -0.09, STANDBY, NONE
44082, 0.00, 25.00, 17.39, -0.09, STANDBY, NONE
44092, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
44102, 0.00, 25.00, 17.39, -0.12, STANDBY, NONE
44112, 0.00, 25.00, 17.39, -0.09, STANDBY, NONE
44122, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
44132, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
44142, 0.00, 25.00, 17.39, -0.09, STANDBY, NONE
44152, 0.00, 25.00, 17.34, -0.06, STANDBY, NONE
44162, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
44172, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
44182, 0.00, 24.00, 17.34, -0.06, STANDBY, NONE
44192, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
44203, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
44213, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
44223, 0.00, 24.00, 17.34, -0.06, STANDBY, NONE
44233, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
44243, 0.00, 24.00, 17.36, -0.06, STANDBY, NONE
44253, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
44263, -0.39, 24.00, 17.34, -0.09, STANDBY, NONE
44273, 0.00, 24.00, 17.34, -0.09, STANDBY, NONE
44283, -0.39, 24.00, 17.36, -0.09, STANDBY, NONE
44293, 0.00, 24.00, 17.34, -0.09, STANDBY, NONE
44303, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
44313, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
44323, 0.00, 24.00, 17.36, -0.03, STANDBY, NONE
44333, 0.00, 25.00, 17.34, -0.09, STANDBY, NONE
44343, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
44353, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
44363, 0.00, 24.00, 17.34, -0.06, STANDBY, NONE
44374, 0.00, 25.00, 17.39, -0.06, STANDBY, NONE
44384, 0.00, 25.00, 17.36, -0.12, STANDBY, NONE
44394, 0.00, 25.00, 17.34, -0.06, STANDBY, NONE
44404, 0.39, 25.00, 17.36, -0.09, STANDBY, NONE
44414, 0.00, 25.00, 17.34, -0.09, STANDBY, NONE
44424, 0.00, 25.00, 17.36, -0.12, STANDBY, NONE
44434, 0.00, 25.00, 17.34, -0.12, STANDBY, NONE
44444, -0.39, 24.00, 17.39, -0.06, STANDBY, NONE
44454, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
44464, -0.39, 25.00, 17.34, -0.06, STANDBY, NONE
44474, 0.00, 24.00, 17.34, -0.09, STANDBY, NONE
44484, 0.00, 24.00, 17.36, -0.06, STANDBY, NONE
44494, 0.00, 25.00, 17.39, -0.06, STANDBY, NONE
44504, -0.39, 25.00, 17.36, -0.06, STANDBY, NONE
44514, -0.39, 24.00, 17.36, -0.09, STANDBY, NONE
44524, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
44534, 0.00, 25.00, 17.39, -0.06, STANDBY, NONE
44544, 0.00, 25.00, 17.34, -0.12, STANDBY, NONE
44554, 0.00, 25.00, 17.39, -0.09, STANDBY, NONE
44564, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
44574, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
44584, -0.39, 25.00, 17.36, -0.09, STANDBY, NONE
44594, 0.00, 25.00, 17.34, -0.06, STANDBY, NONE
44604, -0.39, 25.00, 17.39, -0.12, STANDBY, NONE
44614, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
44624, 0.00, 25.00, 17.34, -0.09, STANDBY, NONE
44634, 0.00, 25.00, 17.34, -0.09, STANDBY, NONE
44644, 0.00, 24.00, 17.39, -0.06, STANDBY, NONE
44654, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
44664, 0.00, 24.00, 17.34, -0.06, STANDBY, NONE
44674, 0.00, 25.00, 17.34, -0.03, STANDBY, NONE
44684, 0.00, 25.00, 17.39, -0.09, STANDBY, NONE
44694, 0.00, 25.00, 17.34, -0.06, STANDBY, NONE
44704, 0.00, 25.00, 17.39, -0.06, STANDBY, NONE
44715, 0.00, 25.00, 17.39, -0.12, STANDBY, NONE
44725, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
44735, -0.39, 24.00, 17.34, -0.09, STANDBY, NONE
44745, 0.00, 25.00, 17.29, -0.09, STANDBY, NONE
44755, 0.00, 25.00, 17.34, -0.06, STANDBY, NONE
44765, 0.00, 24.00, 17.36, -0.06, STANDBY, NONE
44775, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
44785, 0.00, 25.00, 17.39, -0.06, STANDBY, NONE
44795, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
44805, 0.00, 25.00, 17.39, -0.09, STANDBY, NONE
44815, 0.00, 25.00, 17.34, -0.03, STANDBY, NONE
44825, 0.00, 25.00, 17.34, -0.09, STANDBY, NONE
44835, 0.00, 25.00, 17.34, -0.09, STANDBY, NONE
44845, -0.39, 25.00, 17.36, -0.06, STANDBY, NONE
44855, 0.00, 24.00, 17.34, -0.06, STANDBY, NONE
44865, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
44875, 0.00, 24.00, 17.36, -0.09, STANDBY, NONE
44886, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
44896, 0.00, 24.00, 17.31, -0.06, STANDBY, NONE
44906, 0.00, 25.00, 17.34, -0.06, STANDBY, NONE
44916, 0.00, 24.00, 17.36, -0.09, STANDBY, NONE
44926, -0.39, 25.00, 17.39, -0.09, STANDBY, NONE
44936, -0.39, 25.00, 17.34, -0.09, STANDBY, NONE
44946, 0.00, 25.00, 17.39, -0.03, STANDBY, NONE
44956, 0.00, 25.00, 17.34, -0.09, STANDBY, NONE
44966, 0.00, 25.00, 17.34, -0.09, STANDBY, NONE
44976, 0.00, 25.00, 17.34, -0.06, STANDBY, NONE
44986, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
44996, 0.00, 25.00, 17.34, -0.12, STANDBY, NONE
45006, 0.00, 24.00, 17.36, -0.09, STANDBY, NONE
45016, 0.00, 24.00, 17.36, -0.06, STANDBY, NONE
45026, -0.39, 25.00, 17.42, -0.09, STANDBY, NONE
45036, -0.39, 25.00, 17.42, -0.09, STANDBY, NONE
45046, -0.39, 24.00, 17.36, -0.09, STANDBY, NONE
45056, 0.00, 25.00, 17.39, -0.06, STANDBY, NONE
45066, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
45076, 0.00, 25.00, 17.36, -0.12, STANDBY, NONE
45086, 0.00, 25.00, 17.31, -0.09, STANDBY, NONE
45096, -0.39, 25.00, 17.31, -0.09, STANDBY, NONE
45106, 0.00, 25.00, 17.36, -0.12, STANDBY, NONE
45116, 0.00, 25.00, 17.31, -0.06, STANDBY, NONE
45126, 0.00, 24.00, 17.29, -0.09, STANDBY, NONE
45136, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
45146, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
45156, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
45166, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
45176, 0.39, 24.00, 17.34, -0.09, STANDBY, NONE
45186, 0.00, 24.00, 17.31, -0.12, STANDBY, NONE
45196, -0.39, 24.00, 17.31, -0.09, STANDBY, NONE
45206, 0.00, 25.00, 17.39, -0.12, STANDBY, NONE
45216, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
45227, 0.00, 25.00, 17.31, -0.12, STANDBY, NONE
45237, 0.00, 24.00, 17.34, -0.06, STANDBY, NONE
45247, -0.39, 25.00, 17.36, -0.12, STANDBY, NONE
45257, 0.00, 25.00, 17.36, -0.12, STANDBY, NONE
45267, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
45277, 0.00, 25.00, 17.39, -0.09, STANDBY, NONE
45287, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
45297, 0.00, 24.00, 17.34, -0.09, STANDBY, NONE
45307, 0.39, 25.00, 17.34, -0.09, STANDBY, NONE
45317, 0.00, 25.00, 17.34, -0.09, STANDBY, NONE
45327, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
45337, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
45347, 0.00, 24.00, 17.36, -0.09, STANDBY, NONE
45357, -0.39, 25.00, 17.36, -0.06, STANDBY, NONE
45367, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
45377, 0.00, 24.00, 17.36, -0.09, STANDBY, NONE
45387, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
45398, 0.00, 25.00, 17.34, -0.09, STANDBY, NONE
45408, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
45418, 0.00, 24.00, 17.34, -0.06, STANDBY, NONE
45428, 0.00, 25.00, 17.34, -0.09, STANDBY, NONE
45438, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
45448, 0.00, 25.00, 17.36, -0.09, STANDBY, NONE
45458, 0.00, 24.00, 17.36, -0.09, STANDBY, NONE
45468, 0.00, 25.00, 17.36, -0.06, STANDBY, NONE
45478, 0.00, 25.00, 17.42, -0.09, STANDBY, NONE
45488, 0.00, 25.00, 17.34, -0.06, STANDBY, NONE
45498, 0.00, 25.00, 17.39, -0.12, STANDBY, NONE
