=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.06.26 10:26:02 =~=~=~=~=~=~=~=~=~=~=~=
Millis, Current, Temp., Voltage, 0ANDBY, NONE
57484, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
57494, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
57504, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
57515, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
57525, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
57535, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
57545, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
57555, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
57565, 1.56, 22.00, 0.16, 0.01, STANDBY, NONE
57575, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
57585, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
57595, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
57605, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
57615, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
57625, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
57635, 1.56, 22.00, 0.16, 0.01, STANDBY, NONE
57645, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
57655, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
57665, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
57675, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
57686, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
57696, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
57706, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
57716, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
57726, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
57736, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
57746, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
57756, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
57766, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
57776, 1.56, 22.00, 0.00, 0.02, STANDBY, NONE
57786, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
57796, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
57806, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
57816, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
57826, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
57836, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
57846, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
57856, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
57866, 1.17, 22.00, 0.08, 0.01, STANDBY, NONE
57876, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
57886, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
57896, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
57906, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
57916, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
57926, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
57936, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
57946, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
57956, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
57966, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
57976, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
57986, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
57996, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
58006, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58016, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
58027, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58037, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58047, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58057, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
58067, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
58077, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58087, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
58097, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
58107, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
58117, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
58127, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
58137, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58147, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58157, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
58167, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
58177, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
58187, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58198, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58208, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
58218, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
58228, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58238, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
58248, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
58258, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
58268, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
58278, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
58288, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58298, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
58308, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58318, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
58328, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58338, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58348, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
58358, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58368, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
58378, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
58388, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58398, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
58408, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58418, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58428, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58438, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
58448, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
58458, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58468, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
58478, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
58488, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58498, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
58508, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58518, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
58528, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58539, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
58549, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
58559, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
58569, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58579, 1.17, 22.00, 0.16, 0.01, STANDBY, NONE
58589, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58599, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
58609, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
58619, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58629, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58639, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
58649, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58659, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
58669, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
58679, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
58689, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
58699, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
58710, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58720, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
58730, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
58740, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
58750, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
58760, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58770, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
58780, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
58790, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58800, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58810, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
58820, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
58830, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
58840, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
58850, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
58860, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
58870, 1.56, 22.00, 0.16, 0.01, STANDBY, NONE
58880, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
58890, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58900, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58910, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58920, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
58930, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
58940, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
58950, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58960, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58970, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
58980, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
58990, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
59000, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
59010, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
59020, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
59030, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
59040, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
59051, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
59061, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
59071, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
59081, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
59091, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
59101, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
59111, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
59121, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
59131, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
59141, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
59151, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
59161, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
59171, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
59181, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
59191, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
59201, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
59211, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
59222, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
59232, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
59242, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
59252, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
59262, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
59272, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
59282, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
59292, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
59302, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
59312, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
59322, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
59332, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
59342, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
59352, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
59362, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
59372, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
59382, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
59392, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
59402, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
59412, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
59422, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
59432, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
59442, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
59452, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
59462, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
59472, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
59482, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
59492, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
59502, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
59512, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
59522, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
59532, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
59542, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
59552, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
59563, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
59573, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
59583, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
59593, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
59603, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
59613, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
59623, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
59633, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
59643, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
59653, 1.56, 22.00, 0.08, 0.01, STANDBY, NONE
59663, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
59673, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
59683, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
59693, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
59703, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
59713, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
59723, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
59734, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
59744, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
59754, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
59764, 1.17, 22.00, 0.16, 0.01, STANDBY, NONE
59774, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
59784, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
59794, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
59804, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
59814, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
59824, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
59834, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
59844, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
59854, 1.17, 22.00, 0.18, 0.01, STANDBY, NONE
59864, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
59874, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
59884, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
59894, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
59904, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
59914, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
59924, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
59934, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
59944, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
59954, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
59964, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
59974, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
59984, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
59994, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
60004, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60014, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
60024, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
60034, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
60044, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
60054, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
60064, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
60075, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
60085, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
60095, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
60105, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60115, 1.17, 22.00, 0.08, 0.01, STANDBY, NONE
60125, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60135, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60145, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
60155, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
60165, 1.56, 22.00, 0.08, 0.01, STANDBY, NONE
60175, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60185, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60195, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
60205, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
60215, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
60225, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60235, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
60246, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
60256, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60266, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60276, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
60286, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
60296, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60306, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60316, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
60326, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
60336, 1.56, 22.00, 0.08, 0.01, STANDBY, NONE
60346, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60356, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60366, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
60376, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60386, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60396, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
60406, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60416, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60426, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60436, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
60446, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
60456, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
60466, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
60476, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
60486, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
60496, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
60506, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60516, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60526, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
60536, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
60546, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60556, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60566, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60576, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
60587, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
60597, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
60607, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60617, 1.56, 22.00, 0.16, 0.01, STANDBY, NONE
60627, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60637, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
60647, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60657, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
60667, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
60677, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
60687, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60697, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60707, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
60717, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
60727, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60737, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
60747, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
60758, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60768, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
60778, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
60788, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60798, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
60808, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60818, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
60828, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60838, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
60848, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60858, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
60868, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
60878, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
60888, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
60898, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
60908, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
60918, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
60928, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
60938, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
60948, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
60958, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60968, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60978, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
60988, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
60998, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
61008, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
61018, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
61028, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
61038, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
61048, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
61058, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
61068, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
61078, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
61088, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
61099, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
61109, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
61119, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
61129, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
61139, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
61149, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
61159, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
61169, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
61179, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
61189, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
61199, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
61209, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
61219, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
61229, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
61239, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
61249, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
61259, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
61270, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
61280, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
61290, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
61300, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
61310, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
61320, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
61330, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
61340, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
61350, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
61360, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
61370, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
61380, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
61390, 1.56, 22.00, 0.18, 0.01, STANDBY, NONE
61400, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
61410, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
61420, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
61430, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
61440, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
61450, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
61460, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
61470, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
61480, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
61490, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
61500, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
61510, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
61520, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
61530, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
61540, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
61550, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
61560, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
61570, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
61580, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
61590, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
61600, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
61611, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
61621, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
61631, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
61641, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
61651, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
61661, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
61671, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
61681, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
61691, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
61701, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
